gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	georeferenceSources	georeferenceRemarks	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1697809804	902c8fe7-8f38-45b0-854e-c324fed36303	MW0692265	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		AM			present		f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	40.132445	45.150071	180000	Laura Kostyniuk	5/5/2020	Google Maps											3039491	3039491	PRESERVED_SPECIMEN	Moscow State University	MW	MW0692265				CC_BY_4_0	Moscow State University				2020-04-22T20:45:51.452Z	StillImage	
1697809784	902c8fe7-8f38-45b0-854e-c324fed36303	MW0692257	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		AM			present		f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	40.132445	45.150071	180000	Laura Kostyniuk	5/5/2020	Google Maps											3039491	3039491	PRESERVED_SPECIMEN	Moscow State University	MW	MW0692257				CC_BY_4_0	Moscow State University				2020-04-22T20:45:41.587Z	StillImage	
1697809731	902c8fe7-8f38-45b0-854e-c324fed36303	MW0692260	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		AM			present		f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	40.132445	45.150071	180000	Laura Kostyniuk	5/5/2020	Google Maps							1932-08-08T00:00:00	8	8	1932	3039491	3039491	PRESERVED_SPECIMEN	Moscow State University	MW	MW0692260				CC_BY_4_0	Moscow State University	Karjagin I.			2020-04-22T20:45:36.554Z	StillImage	
1697809729	902c8fe7-8f38-45b0-854e-c324fed36303	MW0692256	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		AM			present		f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	40.132445	45.150071	180000	Laura Kostyniuk	5/5/2020	Google Maps											3039491	3039491	PRESERVED_SPECIMEN	Moscow State University	MW	MW0692256				CC_BY_4_0	Moscow State University				2020-04-22T20:46:15.782Z	StillImage	
1697809737	902c8fe7-8f38-45b0-854e-c324fed36303	MW0692261	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		AM			present		f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	40.132445	45.150071	180000	Laura Kostyniuk	5/5/2020	Google Maps							1932-08-07T00:00:00	7	8	1932	3039491	3039491	PRESERVED_SPECIMEN	Moscow State University	MW	MW0692261				CC_BY_4_0	Moscow State University	Karjagin I.			2020-04-22T20:45:38.106Z	StillImage	
1697809724	902c8fe7-8f38-45b0-854e-c324fed36303	MW0692264	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		AM			present		f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	40.132445	45.150071	180000	Laura Kostyniuk	5/5/2020	Google Maps							1958-09-21T00:00:00	21	9	1958	3039491	3039491	PRESERVED_SPECIMEN	Moscow State University	MW	MW0692264				CC_BY_4_0	Moscow State University	Tyuremnov S. N.			2020-04-22T20:45:51.386Z	StillImage	
1697809713	902c8fe7-8f38-45b0-854e-c324fed36303	MW0692263	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica		AM			present		f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	40.132445	45.150071	180000	Laura Kostyniuk	5/5/2020	Google Maps			1300				1969-08-03T00:00:00	3	8	1969	3039491	3039491	PRESERVED_SPECIMEN	Moscow State University	MW	MW0692263		Identified by the collector		CC_BY_4_0	Moscow State University	Gimbaryan			2020-04-22T20:45:52.143Z	StillImage	
417041471	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus catharticus L.		AR	Delta del Paraná, isla Senster	Buenos Aires			b6f05cf0-43ce-11d9-8439-b8a03c50a862	-34.309559	-58.516762	15000	Laura Kostyniuk	30/4/2020	Google Maps	Senster island not found										3039491	3039491	PRESERVED_SPECIMEN	SI	HERB	232216		-		CC_BY_4_0		Burkart, A.			2020-03-26T18:05:48.477Z		TAXON_MATCH_FUZZY
417041617	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus catharticus L.		AR	San Isidro, cerca del río	Buenos Aires			b6f05cf0-43ce-11d9-8439-b8a03c50a862	-34.47	-58.5				gbif											3039491	3039491	PRESERVED_SPECIMEN	SI	HERB	130652		-		CC_BY_4_0		Burkart, A.			2020-03-26T18:05:48.472Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
2598700766	17efa320-7312-4b55-bf0a-a4cfc4613169	BRA:IBT:SP:252149	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	AR		Buenos Aires			2437c128-bf8c-4f53-b668-da95fb2e40b7	-36.415637	-60.213276	380000	Laura Kostyniuk	30/4/2020	Google Maps							1956-09-22T00:00:00	22	9	1956	3039491	3039491	PRESERVED_SPECIMEN	Instituto de Botânica	SP	252149	20018			CC_BY_NC_4_0	SP - Herbário do Estado "Maria Eneyda P. Kaufmann Fidalgo" - Coleção de Fanerógamas	Burkart, A			2020-04-17T13:56:43.594Z		
1986634337	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Burgenland, Bernsteiner Hügelland, Redlschlag	Burgenland			58520c30-bafb-11d9-8e53-b8a03c50a862	47.43528	16.27528				gbif			754				2015-09-30T00:00:00	30	9	2015	3039491	3039491	PRESERVED_SPECIMEN	WU	Herbarium WU	JACQ-ID 1429353		Knickmann,B.		CC_BY_4_0		Knickmann,B., Wernert,R. & Tod,F.			2020-04-28T00:36:27.830Z		
2515515573	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/U.1556121	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	AT	Burgenland; Leithagebergte. Zeilerberg bij Winden.	Burgenland			396d5f30-dea9-11db-8ab4-b8a03c50a862	47.973764	16.71311	3000	Laura Kostyniuk	30/4/2020	Google maps	Zeilerberg assumed to be Zeiler Berg Mountain						1967-05-05T00:00:00	5	5	1967	3039491	3039491	PRESERVED_SPECIMEN		Botany	U.1556121				CC0_1_0	Naturalis Biodiversity Center	Kramer KU; Westra LYT			2020-04-14T10:47:25.091Z	StillImage	
2516370801	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.2335444	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	AT	Hermagor (Karinthië)	Kärnten			396d5f30-dea9-11db-8ab4-b8a03c50a862	46.627458	13.371161	900	Laura Kostyniuk	30/4/2020	Google Maps							1933-07-31T00:00:00	31	7	1933	3039491	3039491	PRESERVED_SPECIMEN		Botany	L.2335444		Boom BK		CC0_1_0	Naturalis Biodiversity Center	Boom BK			2020-04-14T10:46:54.862Z	StillImage	
1657201064	fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Kärnten, Ostalpen, Lavanttal, Ruine Rabenstein bei St. Paul	Kärnten			43587ad0-bafb-11d9-8e53-b8a03c50a862	46.688966	14.872326	1500	Laura Kostyniuk	30/4/2020	Google Maps							1979-07-29T00:00:00	29	7	1979	3039491	3039491	PRESERVED_SPECIMEN	GZU	Herbarium GZU	290472		W. Wetschnig s.d.		CC_BY_4_0		Wetschnig,W.			2020-04-22T14:52:21.803Z		
1231090848	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Niederösterreich SO; N-Rand d[es] Ellenderwaldes s[ü]dl[ich] Haslau a[n der] D[onau]; 190 m;   lichtes Buschwerk mit Rasen d[er] Randzone d[es] Eichenwaldes (pannonischer Eichenwald);	Lower Austria			4e11d750-bafb-11d9-8e53-b8a03c50a862	48.11796	16.718811	400	Laura Kostyniuk	30/4/2020	Google Maps	Location is Haslau an der Donau, Austria		190				1934-04-29T00:00:00	29	4	1934	3039491	3039491	PRESERVED_SPECIMEN	W	Herbarium W	2014-0005779		E. Kutschera		CC_BY_4_0		Kutschera,E.			2020-04-26T06:27:40.604Z		
1701546256	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus catharticus L.		AT	Niederösterreich, Groß-Eibenstein	Lower Austria			4e11d750-bafb-11d9-8e53-b8a03c50a862	48.786682	14.991536	400	Laura Kostyniuk	30/4/2020	Google Maps							1950-06-02T00:00:00	2	6	1950	3039491	3039491	PRESERVED_SPECIMEN	W	Herbarium W	2013-0004212		Höpfinger		CC_BY_4_0		Höpflinger,F.			2020-04-26T06:27:40.559Z		TAXON_MATCH_FUZZY
1231087232	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Niederösterreich, Hainburger Berge, Wegrand bei Deutsch-Altenburg.	Lower Austria			4e11d750-bafb-11d9-8e53-b8a03c50a862	48.132345	16.910232	1000	Laura Kostyniuk	30/4/2020	Google Maps	Hainburger bridge not found						1964-05-18T00:00:00	18	5	1964	3039491	3039491	PRESERVED_SPECIMEN	W	Herbarium W	2011-0005567		G. Schlatte		CC_BY_4_0		Schlatte,G.			2020-04-26T06:27:40.399Z		
1701546261	7f5260c2-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Niederösterreich, Haslau a.d. Donau	Lower Austria			4e11d750-bafb-11d9-8e53-b8a03c50a862	48.117969	16.718767	1000	Laura Kostyniuk	30/4/2020	Google Maps							1995-05-30T00:00:00	30	5	1995	3039491	3039491	PRESERVED_SPECIMEN	W	Herbarium W	2013-0004214		Loibl		CC_BY_4_0		Loibl,J.			2020-04-26T06:27:40.582Z		
1142100040	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Niederösterreich, Thermenlinie, Traiskirchen, bewaldeter Hügel 380 m nordöstlich der Kote 256 (= Mandlhöh). 227 m.	Lower Austria			58520c30-bafb-11d9-8e53-b8a03c50a862	48.03389	16.27389				gbif			227				2011-05-01T00:00:00	1	5	2011	3039491	3039491	PRESERVED_SPECIMEN	WU	Herbarium WU	60623		W. Till (WU)		CC_BY_4_0		Till,W.			2020-04-28T00:36:28.297Z	StillImage	
1830995185	0afba960-be3b-4202-a7de-736ae05aec9e		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Niederösterreich, Wiener Becken, Nordrand der Welschen Halten N von Ebreichsdorf, ca. 450 m N der Kapelle "Kote 198". 195 m.	Lower Austria			58520c30-bafb-11d9-8e53-b8a03c50a862	47.967273	16.405155	1000	Laura Kostyniuk	30/4/2020	Google Maps	Chapel "Kote 198" not found, location is 450m N of chapel		195				2004-05-22T00:00:00	22	5	2004	3039491	3039491	PRESERVED_SPECIMEN	WU	Herbarium WU	29949		S. Matuszak (FR) 2012		CC_BY_4_0		Till,W.			2020-04-28T00:36:28.206Z	StillImage	
214394605	834b7330-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	AT	österreich, Perchtoldsdorf, bosque de Föhrenberge	Lower Austria			a6deb94a-2c40-47ec-a678-3d502cd42bc2	48.098439	16.191848	4000	Laura Kostyniuk	30/4/2020	Google Maps											3039491	3039491	PRESERVED_SPECIMEN	SALA	SALA	118342-1	LD-493	E. Rico		CC_BY_NC_4_0		D. Albach, L. Delgado Sánchez, M. M. Martínez Ortega, J. A. Sánchez Agudo & E. Rico			2020-02-11T05:35:16.460Z		RECORDED_DATE_INVALID
2418026025	ae33dc82-0bc2-43b5-b69b-65bf858f1e7a	ec267fa7-c911-4bca-9706-9923d0dba102	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	AT	Thermenlinie, Wienersdorf bei Traiskirchen, Schwechatau. Quadrant 7963/4.	Lower Austria			c6e100e2-7568-4f96-aea1-ff0ea0430212	48.00799	16.288696	1000	Laura Kostyniuk	30/4/2020	Google Maps			200				2002-05-01T00:00:00	1	5	2002	3039491	3039491	PRESERVED_SPECIMEN	CHSC	VascularPlants	CHSC089088				CC_BY_NC_4_0		W. Till			2020-04-06T15:04:28.400Z		
2512694605	3b8e9d83-b2d4-4a97-973c-31d98b67b1e9	BRA:MBM:MBM:418112	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica	L.	AT	Wiener Becken, Südwestende des Waldes östlich der Unteren Bahnheide, nördlich von Ebreichsdorf	Lower Austria			ab5c0b99-5af3-4958-b03c-0b7e85481cc1	47.991389	16.4				gbif			193	0			2015-05-18T00:00:00	18	5	2015	3039491	3039491	PRESERVED_SPECIMEN	MBM	MBM	418112	150075	Till, W.		CC_BY_NC_4_0	MBM - Herbário do Museu Botânico Municipal	Till, W.			2020-04-12T13:46:33.790Z		GEODETIC_DATUM_ASSUMED_WGS84
2312420386	64dabd3c-4f34-4520-b9dd-d227a0bf1582	http://id.snsb.info/bfl/collection_bayernflora/8151909/29698026/193088	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Untersberg-West, südlich Grenzstein 57	Salzburg			0674aea0-a7e1-11d8-9534-b8a03c50a862	47.74	12.94				gbif							1996-01-01T00:00:00			1996	3039491	3039491	PRESERVED_SPECIMEN	BFL	BFLportal01coll	8151909 / 29698026 / 193088				CC_BY_4_0		Eberlein, Fritz			2020-02-11T11:42:32.140Z		COUNTRY_DERIVED_FROM_COORDINATES
1935717842	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	[Österreich, Steiermark; Murberge]  An der Fahrstraße zur Rahmhube; Bodenunterlage: Kalkphyllite; Meereshöhe: 830 m [8851/3 (47°06'52"N, 14°10'53"E ±300 m) Bezirk Murau, Gemeinde Murau, Katastralgemeinde Egidi]	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	47.11444	14.18139	300			gbif			830				1933-07-03T00:00:00	3	7	1933	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	25377		orig.		CC_BY_4_0		Fest,Bernhard			2020-04-22T10:58:05.651Z	StillImage	
1935717989	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	[Österreich, Steiermark; Steirisches Randgebirge, Westliches Grazer Bergland]  Südwestseite des Niesenbacherkogels [600-800 m, 8857/2 (47°11'40"N, 15°17'E ±500 m) Bezirk Graz-Umgebung, Gemeinde Deutschfeistritz, Katastralgemeinde Stübinggraben]	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	47.19444	15.28333	500			gbif			700	100			1983-05-06T00:00:00	6	5	1983	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	69420		orig.		CC_BY_4_0		Aron,Alfred, Bregant,Eugen & Ernet,Detlef			2020-04-22T10:58:04.362Z	StillImage	
1935717778	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Österreich, Steiermark; Murberge;  Bezirk Murau, Gemeinde Teufenbach-Katsch, Katastralgemeinde Frojach; ca. 14 km E Murau, ca. 1 km NW Teufenbach; in der Umgebung vom Puxerloch; ca. 850 m, Quadrant 8852/3 (47°08'16"N, 14°20'54"E ±100 m)	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	47.13778	14.34833	100			gbif			850				2003-07-02T00:00:00	2	7	2003	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	9476		orig.		CC_BY_4_0		Zernig,Kurt			2020-04-22T10:58:05.325Z		
2542591612	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Österreich, Steiermark; Oststeirisches Riedelland  Gemeinde Graz, Stadtbezirk St. Peter; St. Peter Hauptstraße, Waldrand E der Waldorfschule; 367 m Seehöhe; Kart.-Einheit: Graz21; Quadrant 8958/4; 15°29'02"E 47°02'53"N ±50 m	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	47.04806	15.48389	100			gbif			367				2018-04-22T00:00:00	22	4	2018	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	98898		orig.		CC_BY_4_0		Leonhartsberger,Susanne			2020-04-22T10:58:04.894Z		
1935717981	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Österreich, Steiermark; Oststeirisches Riedelland;  Bezirk Graz (Stadt); Andritz, Rotmoosweg, Gehölzzeile vor einer Hausruine; ca. 447 m, Quadrant 8858/4 (47°06'53.98"N, 15°26'41.94"E ±100 m)	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	47.11499	15.44498	100			gbif			447				2010-09-08T00:00:00	8	9	2010	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	62986		orig.		CC_BY_4_0		Leonhartsberger,Susanne			2020-04-22T10:58:04.267Z	StillImage	
1935717859	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Österreich, Steiermark; Oststeirisches Riedelland;  Bezirk Südoststeiermark, Gemeinde Gnas, Katastralgemeinde Trössing; Trössing, W-exponierter Fuß des Reinischberges; 250 m, Quadrant 9161/3 (46°48'47"N, 15°50'02"E ±200 m)	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	46.81306	15.83389	200			gbif			250				2006-01-01T00:00:00			2006	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	36716		orig.		CC_BY_4_0		Trummer,Emanuel			2020-04-22T10:58:04.037Z	StillImage	
1935717904	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Österreich, Steiermark; Oststeirisches Riedelland;  Bezirk Südoststeiermark, Gemeinde Straden, Katastralgemeinde Dirnbach; Dirnbach; 250 m, Quadrant 9161/3 (46°50'15"N, 15°53'28"E ±200 m)	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	46.8375	15.89111	200			gbif			250				2001-06-05T00:00:00	5	6	2001	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	36718		orig.		CC_BY_4_0		Trummer,Emanuel			2020-04-22T10:58:04.071Z	StillImage	
1935717963	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Österreich, Steiermark; Steirisches Randgebirge, Westliches Grazer Bergland;  Bezirk Graz (Stadt); Webling, am Buchkogel; 545 m, Quadrant 8958/3 (47°02'05.96"N, 15°22'41.86"E ±500 m)	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	47.03499	15.37829	500			gbif			545				2011-10-01T00:00:00	1	10	2011	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	62646		orig.		CC_BY_4_0		Leonhartsberger,Susanne			2020-04-22T10:58:05.853Z	StillImage	
1935717804	5830fa3c-497c-4d37-b771-bd6c84997f2c		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.		AT	Österreich, Steiermark; Sulmtal;  Bezirk Leibnitz, Gemeinde Heimschuh, Katastralgemeinde Heimschuh; ca. 3,5 km W Leibnitz, ca. 1,5 km NNE Heimschuh; auf einer Wiese N der Bundesstraße B74, Parzellen-Nr. 251; 285 m, Quadrant 9259/1 (46°46'20"N, 15°30'02"E ±100 m)	Styria			32ceedc0-bafb-11d9-8e53-b8a03c50a862	46.77222	15.50056	100			gbif			285				2004-05-21T00:00:00	21	5	2004	3039491	3039491	PRESERVED_SPECIMEN	GJO	Herbarium GJO	9525		orig.		CC_BY_4_0		Zernig,Kurt			2020-04-22T10:58:03.755Z		
1988091150	07fd0d79-4883-435f-bba1-58fef110cd13	D8DB5B40-93D7-6D4A-9C42-0AA17C4DABB4	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	AT	Oststeirisches Hugelland, Klocher Vulkan-massivs, Klochverg, Seindl	Styria			b542788f-0dc2-4a2b-b652-fceced449591	46.76	15.96	773			gbif							1999-04-26T00:00:00	26	4	1999	3039491	3039491	PRESERVED_SPECIMEN	ca.ubc	UBCVascular	V219986	s.n.	A. Drescher		CC0_1_0	University of British Columbia	A. Drescher			2020-02-10T22:18:53.663Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1936582291	834c9918-f762-11e1-a439-00145eb45e9a	57171fa8-20fe-11e3-9e2e-000c29035824	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus catharticus		AT	Steiermark, Oststeirisches Hügelland: Klöcher Vulkanmassivs, Klöchberg, Seindl.	Styria			0363cbd4-f666-455e-8e86-0bbddcf51950	46.762387	15.94895	1500	Laura Kostyniuk	30/4/2020	Google Maps							1999-04-26T00:00:00	26	4	1999	3039491	3039491	PRESERVED_SPECIMEN	MA	MA	MA-01-00658030		A. Drescher	1999-04-01T00:00:00	CC_BY_NC_4_0		A. Drescher			2020-02-11T00:03:38.978Z		TAXON_MATCH_FUZZY
2516336825	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.2335366	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	AT	Austria, Tirol, Landeck	Tyrol			396d5f30-dea9-11db-8ab4-b8a03c50a862	47.140257	10.564666	3000	Laura Kostyniuk	30/4/2020	Google Maps							1929-07-05T00:00:00	5	7	1929	3039491	3039491	PRESERVED_SPECIMEN		Botany	L.2335366				CC0_1_0	Naturalis Biodiversity Center	Kruseman MC			2020-04-14T10:47:40.833Z	StillImage	
2516350816	15f819bd-6612-4447-854b-14d12ee1022d	https://data.biodiversitydata.nl/naturalis/specimen/L.2335360	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus cathartica L.	L.	AT	Bei Hall in Tirol	Tyrol			396d5f30-dea9-11db-8ab4-b8a03c50a862	47.280058	11.504906	2500	Laura Kostyniuk	30/4/2020	Google Maps	Bei Hall does not exist, likely written as 'by Hall in Tirol' in German on label										3039491	3039491	PRESERVED_SPECIMEN		Botany	L.2335360				CC0_1_0	Naturalis Biodiversity Center	Schiffner VF			2020-04-14T10:47:23.740Z	StillImage	RECORDED_DATE_INVALID
296528175	7b904404-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Rhamnus	Rhamnus cathartica		SPECIES	Rhamnus cathartica L.	Rhamnus catharticus L.		AT	Grafendorf/ Lienz N	Tyrol			f9912a00-84a9-11d9-8952-b8a03c50a862	46.842	12.761				gbif							1982-07-27T00:00:00	27	7	1982	3039491	3039491	PRESERVED_SPECIMEN	TLMF	Tiroler Landesmuseum Ferdinandeum	B0B338BA-C5E8-42D2-BB4E-71E25B12BD28				CC_BY_4_0		Kofler A.			2020-02-11T00:08:14.976Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
